market_id,question,end_date,prob_yes_market,prob_no_market,best_bid,best_ask,spread,last_trade_price,change_1d,change_1w,volume_24h,volume_total,liquidity,competitive,token_id_yes,accepting_orders,neg_risk,snapshot_at
561239,Will Kamala Harris win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0305,0.9695,0.03,0.031,0.001,0.031,0.001,-0.001,19704.944847999996,6709218.168468031,275182.12304,0.8193831642570315,70663352401606372246362604193214664065595751757222752105245221905399175050480,True,True,2026-04-06T19:12:25.496315+00:00
561240,Will Stephen Smith win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.008,,0.001,32205.542415999993,29238197.07272107,765586.29394,0.8047925395731582,105367778020161609482094090847463497982204321259381518614669619753184648647559,True,True,2026-04-06T19:12:25.496315+00:00
561241,Will JB Pritzker win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0135,0.9865,0.013,0.014,0.001,0.013,,-0.001,14080.011543999999,10528398.464366972,388495.06121,0.8086151475045429,70948731404464821824516595498024506131170394300814446118501620719416471444076,True,True,2026-04-06T19:12:25.496315+00:00
561242,Will Tulsi Gabbard win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.007,,,21857.863799,27539181.87574013,1082670.07024,0.8041544225779221,97633418272282627828834872960145259034624388719803091466146359304286851612172,True,True,2026-04-06T19:12:25.496315+00:00
561243,Will Donald Trump win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0195,0.9805,0.019,0.02,0.001,0.02,-0.003,-0.0045,15950.97713,6756064.113321154,513034.75226,0.8124267165713318,11807691644868166983390207408868795383945915035851758101409310535538572683733,True,True,2026-04-06T19:12:25.496315+00:00
561244,Will Donald Trump Jr. win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0085,0.9915,0.008,0.009,0.001,0.009,,,35757.123841,8809190.710355941,1066275.79145,0.8054303726585385,77660944053451874285291959901958937238149180369572698706675030657716494119346,True,True,2026-04-06T19:12:25.496315+00:00
561245,Will Nikki Haley win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.008,,-0.001,17824.544564,21445480.14535972,1451325.12991,0.8047925395731582,14253956839582698877884742930225331487593177635330318923853046874994118249367,True,True,2026-04-06T19:12:25.496315+00:00
561246,Will Ron DeSantis win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0155,0.9845,0.015,0.016,0.001,0.015,,-0.001,241644.467573,6245321.79063004,334416.48231,0.8098869377587715,104480514270625615787868282411330496385404675495672110015326625654626015018993,True,True,2026-04-06T19:12:25.496315+00:00
561247,Will Tim Walz win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.006,,,38035.22813299999,38982512.3098301,1745544.4528,0.8041544225779221,2638997461401140008448476093092229850740161649668999975101243681118238509713,True,True,2026-04-06T19:12:25.496315+00:00
561248,Will Vivek Ramaswamy win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.007,,0.0005,268519.24251,30064978.003749203,1291164.43183,0.8041544225779221,48067717079255656974334181122173546721823870434119599450595298250019538972254,True,True,2026-04-06T19:12:25.496315+00:00
561249,Will Greg Abbott win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0095,0.9905,0.009,0.01,0.001,0.009,,,17377.740549000002,31614196.014002744,1493411.48702,0.806067918073675,58585097107933138034126275600204468509993701936571284309823871593297754181479,True,True,2026-04-06T19:12:25.496315+00:00
561250,Will Elon Musk win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0095,0.9905,0.009,0.01,0.001,0.01,,0.001,28462.974096000005,22282210.8719413,1146922.22321,0.806067918073675,26641906520532802078452346454133721131611596169940893262820937050881742190686,True,True,2026-04-06T19:12:25.496315+00:00
561251,Will LeBron James win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0055,0.9945,0.005,0.006,0.001,0.005,,0.001,87441.08486600003,43953365.80620214,1491085.85664,0.8035160254240507,39223330966352513418907732239455948906399882924787587183466504819170775983376,True,True,2026-04-06T19:12:25.496315+00:00
561252,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0125,0.9875,0.012,0.013,0.001,0.012,,-0.001,20894.77333,5860471.178118004,367193.76728,0.8079787905567479,76252402837334795047528042167618984089231134882494719641438604550246396692717,True,True,2026-04-06T19:12:25.496315+00:00
561253,Will Tucker Carlson win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0265,0.9735,0.026,0.027,0.001,0.026,,-0.004,21127.16818099999,9653142.9513892,254925.09157,0.8168584888648914,45015916581148592087728250896178171120552786117190685135618507471166113474733,True,True,2026-04-06T19:12:25.496315+00:00
561254,Will Kim Kardashian win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0055,0.9945,0.005,0.006,0.001,0.005,0.001,,452514.0470000001,30760069.744705893,906479.56755,0.8035160254240507,24863363384036117015867671383779186335047493791693657275104567365292353535818,True,True,2026-04-06T19:12:25.496315+00:00
561255,Will Ivanka Trump win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0085,0.9915,0.008,0.009,0.001,0.009,,-0.002,13306.161097000002,4257300.638432007,564259.3158,0.8054303726585385,40932864651005132434669457369564353816786330205469778285035893634458129671101,True,True,2026-04-06T19:12:25.496315+00:00
561256,Will Zohran Mamdani win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.006,,,50521.339657000004,16797131.25462738,990332.94566,0.8041544225779221,94621929236241392639802280031607240386237812521756048982107414565863464212526,True,True,2026-04-06T19:12:25.496315+00:00
561257,Will Michelle Obama win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.01,0.99,0.009,0.011,0.002,0.01,,-0.0005,2307.16912,13460225.766822243,1489140.87759,0.8063865817272801,88521269813605705303364598280494261510300497312149869577251450871617962933121,True,True,2026-04-06T19:12:25.496315+00:00
561258,Will Jamie Dimon win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0095,0.9905,0.009,0.01,0.001,0.009,,-0.001,23618.869155,7441714.477646997,626246.53625,0.806067918073675,23692929455124171734375794579007643086071570310019729232490607671061438183936,True,True,2026-04-06T19:12:25.496315+00:00
561259,Will Ro Khanna win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0085,0.9915,0.008,0.009,0.001,0.009,,,28232.669400999996,6373807.777980193,1275308.01796,0.8054303726585385,45264462342307496826883801236629887275526404999716050689931105511159370296978,True,True,2026-04-06T19:12:25.496315+00:00
561260,Will Thomas Massie win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0095,0.9905,0.009,0.01,0.001,0.009,0.001,0.001,11564.745361,3584734.3317910093,732954.98711,0.806067918073675,89071282556584199015490241074221756662667488270789034763702585258138302536112,True,True,2026-04-06T19:12:25.496315+00:00
561261,Will Jon Ossoff win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0405,0.9595,0.04,0.041,0.001,0.04,-0.001,0.007,15383.289639000002,3265168.729962993,498030.0159,0.8256682081204055,110102705199530588976777616718115948005824665233400132417374621750887344831757,True,True,2026-04-06T19:12:25.496315+00:00
561262,Will James Talarico win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0135,0.9865,0.013,0.014,0.001,0.013,,-0.001,5213.504382,3893341.0594540033,475039.66927,0.8086151475045429,92909595831677784305960426832337551335132297174712723670055008600724483830120,True,True,2026-04-06T19:12:25.496315+00:00
561263,Will Eric Trump win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0055,0.9945,0.005,0.006,0.001,0.005,,,107722.74326599998,5869421.495560993,1515853.52982,0.8035160254240507,67028631656597977031363620447645908995417871899828777750494099295092202422178,True,True,2026-04-06T19:12:25.496315+00:00
561264,Will Pete Hegseth win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0055,0.9945,0.005,0.006,0.001,0.006,,,257052.44106600012,2864965.3966139634,964187.38933,0.8035160254240507,19127703543758281171764934244436807153695715307017908811054254126168591609122,True,True,2026-04-06T19:12:25.496315+00:00
561365,Will Cooper Flagg win the 2025–26 NBA Rookie of the Year award?,2026-05-18 00:00:00+00:00,0.651,0.349,0.645,0.657,0.012,0.657,0.389,0.356,64123.81070799999,427042.974730999,24468.0397,0.9777072959451545,85111524713956582520646495718683425629132278867496750899986579388014440159452,True,True,2026-04-06T19:12:25.496315+00:00
561366,Will Tre Johnson win the 2025–26 NBA Rookie of the Year award?,2026-05-18 00:00:00+00:00,0.0005,0.9995,,0.001,0.001,0.001,,,1875.0,129169.42814399982,15531.50297,0.8003199679231757,102392556265434728216101472364668383473620374340120864121726043987514470889179,True,True,2026-04-06T19:12:25.496315+00:00
561367,Will Ace Bailey win the 2025–26 NBA Rookie of the Year award?,2026-05-18 00:00:00+00:00,0.0005,0.9995,,0.001,0.001,0.001,,,,116959.945288,12585.46738,0.8003199679231757,110209164423325117235017336730981872113614226005617926226957592243538391830215,True,True,2026-04-06T19:12:25.496315+00:00
561368,Will Dylan Harper win the 2025–26 NBA Rookie of the Year award?,2026-05-18 00:00:00+00:00,0.0005,0.9995,,0.001,0.001,0.001,,,1000.0,181329.759093,10146.3623,0.8003199679231757,37493346105097294696484027941613411290089816986404152016244930052146362274673,True,True,2026-04-06T19:12:25.496315+00:00
561369,Will V.J. Edgecombe win the 2025–26 NBA Rookie of the Year award?,2026-05-18 00:00:00+00:00,0.0005,0.9995,,0.001,0.001,0.001,,,1000.0,269958.84211800003,41084.59533,0.8003199679231757,114280618327620429841867717424654380516570687523231010673344216347759775334754,True,True,2026-04-06T19:12:25.496315+00:00
561370,Will Kon Knueppel win the 2025–26 NBA Rookie of the Year award?,2026-05-18 00:00:00+00:00,0.3175,0.6825,0.306,0.329,0.023,0.329,-0.3855,-0.3765,27259.125271999997,714645.6510340002,20835.7645,0.9677673003526303,55646857661101414185895868270484735308265524878160019913167868460915119945202,True,True,2026-04-06T19:12:25.496315+00:00
